Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
Aro Valley,-41.29529272299993,174.76154814000006,5622f728498e8bba5b083c62,Garage Project Taproom,-41.295337979801324,174.7668540455652,Beer Bar
Aro Valley,-41.29529272299993,174.76154814000006,4b10c544f964a5209a7523e3,Aro Cafe,-41.29531870331495,174.76692362692086,Cafe
Aro Valley,-41.29529272299993,174.76154814000006,4eb75d06991165b76337e3ba,Polhill Reserve,-41.29394406631803,174.76161913004097,Nature Preserve
Aro Valley,-41.29529272299993,174.76154814000006,4b05877ff964a520f09522e3,Patels Superette,-41.295421835052295,174.76491709521142,Grocery Store
Aro Valley,-41.29529272299993,174.76154814000006,4ee22020aad265ba2dcbf56a,Four Square,-41.295315028806186,174.76669222749837,Grocery Store
Aro Valley,-41.29529272299993,174.76154814000006,4b0b91daf964a520513223e3,Te Aro Fish Supplies Ltd,-41.29535642588941,174.76700819269678,Fish Market
Aro Valley,-41.29529272299993,174.76154814000006,4b058778f964a5204d9422e3,Arobake,-41.29532244084172,174.76718583963674,Bakery
Berhampore,-41.323389291999945,174.77531585600002,4c782e633badb1f79ded4a54,Martin Luckie Park,-41.32458694683371,174.77861881256104,Park
Berhampore,-41.323389291999945,174.77531585600002,57f4a907498e7203206e0e3a,The Paperboat,-41.320034,174.77556,Modern European Restaurant
Berhampore,-41.323389291999945,174.77531585600002,4c188457834e2d7f8dfd2880,Golden Sun,-41.319895,174.775356,Fast Food Restaurant
Berhampore,-41.323389291999945,174.77531585600002,4c5bb7a66ebe2d7ff63ece2e,Chinese Sports and Cultural Centre,-41.3239563130034,174.78049183062248,Recreation Center
Berhampore,-41.323389291999945,174.77531585600002,4b4ac53bf964a5202e8e26e3,Macalister Park,-41.3203269580674,174.77157614121725,Park
Berhampore,-41.323389291999945,174.77531585600002,4fdd40dfe4b0ab51ec6a9522,Liquid Self Service Laundromat,-41.319618530317555,174.77775970277858,Laundromat
Brooklyn East,-41.29744529421098,174.76936627297795,4ec97cdabe7ba4fc70d6c26a,Garage Project,-41.295393137967444,174.76788656210468,Brewery
Brooklyn East,-41.29744529421098,174.76936627297795,5622f728498e8bba5b083c62,Garage Project Taproom,-41.295337979801324,174.7668540455652,Beer Bar
Brooklyn East,-41.29744529421098,174.76936627297795,5a18eb6da22db72597060605,Heyday Beer Co,-41.29672507610351,174.77360021890735,Bar
Brooklyn East,-41.29744529421098,174.76936627297795,4b0630cff964a52096e922e3,Fidel's Cafe,-41.29592152019071,174.7742319197476,Cafe
Brooklyn East,-41.29744529421098,174.76936627297795,4b511c5ef964a520034327e3,Le Moulin Bakery,-41.294013927496216,174.7720745714412,Bakery
Brooklyn East,-41.29744529421098,174.76936627297795,51f07508498e516cffda67ee,Preservatorium,-41.29798041751821,174.77389660795507,Cafe
Brooklyn East,-41.29744529421098,174.76936627297795,5369c4e0498efcafe81b97ec,Ekim Burgers,-41.29622931018094,174.77420481836467,Burger Joint
Brooklyn East,-41.29744529421098,174.76936627297795,4b189d66f964a520a8d423e3,Hell Pizza,-41.29763920965347,174.77327128704317,Pizza Place
Brooklyn East,-41.29744529421098,174.76936627297795,4b07e9a1f964a5200c0123e3,Havana Bar,-41.29593148107729,174.77500533701712,Bar
Brooklyn East,-41.29744529421098,174.76936627297795,4c8e8d32b3bcb60c0f785a27,Emporio,-41.295751316899036,174.77254896042538,Coffee Shop
Brooklyn East,-41.29744529421098,174.76936627297795,4b5113ebf964a520304127e3,Wellington Trawling Sea Market,-41.295664083104235,174.7743938874997,Fish Market
Brooklyn East,-41.29744529421098,174.76936627297795,4b0b2c8ef964a520172e23e3,Southern Cross Garden Bar Restaurant,-41.29649709965114,174.77437707792853,Bar
Brooklyn East,-41.29744529421098,174.76936627297795,545ab790498e08322cfe56f4,The Bresolin,-41.29498102817851,174.77130532884985,Restaurant
Brooklyn East,-41.29744529421098,174.76936627297795,5010a317e4b053556f3f206b,Raglan Roast,-41.29653574503258,174.77492245964962,Coffee Shop
Brooklyn East,-41.29744529421098,174.76936627297795,4ec832475c5ce271be77d3bf,Arthur's Cafe,-41.29699287864427,174.77358759596416,Cafe
Brooklyn East,-41.29744529421098,174.76936627297795,54dc487b498eb760c945dfa6,The Third Eye - Tuatara Temple of Taste,-41.29726924803836,174.77429154242577,Brewery
Brooklyn East,-41.29744529421098,174.76936627297795,4b10c544f964a5209a7523e3,Aro Cafe,-41.29531870331495,174.76692362692086,Cafe
Brooklyn East,-41.29744529421098,174.76936627297795,5245293211d2286c5541eab3,Laundry,-41.29614772795276,174.7740101867801,Dive Bar
Brooklyn East,-41.29744529421098,174.76936627297795,4c72113a8efc37042e28127d,Heaven,-41.29596763429155,174.7745168252431,Pizza Place
Brooklyn East,-41.29744529421098,174.76936627297795,53508788498e6a91664d3549,Grill Meats Beer,-41.29548036305262,174.77448764529274,Modern European Restaurant
Brooklyn East,-41.29744529421098,174.76936627297795,4b86393cf964a520298331e3,Leisure Inn Hotel,-41.296385479589034,174.7706810115917,Hotel
Brooklyn East,-41.29744529421098,174.76936627297795,5348fcd7498e91dbba6e1832,Crafters & Co,-41.29432586974737,174.77281703024053,Bar
Brooklyn East,-41.29744529421098,174.76936627297795,4b08e756f964a520441323e3,Shalimar Mini Market,-41.296311487964296,174.77058905361076,Convenience Store
Brooklyn East,-41.29744529421098,174.76936627297795,56a1d528498ef781ad011420,Willis Wellington Hotel,-41.296595732198156,174.77057684037484,Hotel
Brooklyn East,-41.29744529421098,174.76936627297795,4b8c5175f964a52049ca32e3,Tanera Park,-41.29814909520555,174.76659597021492,Park
Brooklyn East,-41.29744529421098,174.76936627297795,4bca7f293740b713160b6165,Yan's Supermarket,-41.29923634636151,174.77380979220857,Grocery Store
Brooklyn East,-41.29744529421098,174.76936627297795,4bb6d4152f70c9b6ca118630,Deliaro,-41.29463836514195,174.76884879473215,Deli / Bodega
Brooklyn East,-41.29744529421098,174.76936627297795,4ee22020aad265ba2dcbf56a,Four Square,-41.295315028806186,174.76669222749837,Grocery Store
Brooklyn East,-41.29744529421098,174.76936627297795,4b7d1872f964a5206aae2fe3,Grand Mercure Wellington,-41.293789432769906,174.76974897916796,Hotel
Brooklyn East,-41.29744529421098,174.76936627297795,4bbfa26b2a89ef3ba445ef88,BPM Fitness Studio,-41.300068881841334,174.77274089741735,Gym / Fitness Center
Brooklyn East,-41.29744529421098,174.76936627297795,4b946b9ef964a520be7834e3,Coffee Supreme,-41.299181911308864,174.7738825817548,Coffee Shop
Brooklyn East,-41.29744529421098,174.76936627297795,4b0b89b8f964a520273223e3,Mughlai MerCury,-41.294008,174.772067,Indian Restaurant
Brooklyn North,-41.29744529421098,174.76936627297795,4ec97cdabe7ba4fc70d6c26a,Garage Project,-41.295393137967444,174.76788656210468,Brewery
Brooklyn North,-41.29744529421098,174.76936627297795,5622f728498e8bba5b083c62,Garage Project Taproom,-41.295337979801324,174.7668540455652,Beer Bar
Brooklyn North,-41.29744529421098,174.76936627297795,5a18eb6da22db72597060605,Heyday Beer Co,-41.29672507610351,174.77360021890735,Bar
Brooklyn North,-41.29744529421098,174.76936627297795,4b0630cff964a52096e922e3,Fidel's Cafe,-41.29592152019071,174.7742319197476,Cafe
Brooklyn North,-41.29744529421098,174.76936627297795,4b511c5ef964a520034327e3,Le Moulin Bakery,-41.294013927496216,174.7720745714412,Bakery
Brooklyn North,-41.29744529421098,174.76936627297795,51f07508498e516cffda67ee,Preservatorium,-41.29798041751821,174.77389660795507,Cafe
Brooklyn North,-41.29744529421098,174.76936627297795,5369c4e0498efcafe81b97ec,Ekim Burgers,-41.29622931018094,174.77420481836467,Burger Joint
Brooklyn North,-41.29744529421098,174.76936627297795,4b189d66f964a520a8d423e3,Hell Pizza,-41.29763920965347,174.77327128704317,Pizza Place
Brooklyn North,-41.29744529421098,174.76936627297795,4b07e9a1f964a5200c0123e3,Havana Bar,-41.29593148107729,174.77500533701712,Bar
Brooklyn North,-41.29744529421098,174.76936627297795,4c8e8d32b3bcb60c0f785a27,Emporio,-41.295751316899036,174.77254896042538,Coffee Shop
Brooklyn North,-41.29744529421098,174.76936627297795,4b5113ebf964a520304127e3,Wellington Trawling Sea Market,-41.295664083104235,174.7743938874997,Fish Market
Brooklyn North,-41.29744529421098,174.76936627297795,4b0b2c8ef964a520172e23e3,Southern Cross Garden Bar Restaurant,-41.29649709965114,174.77437707792853,Bar
Brooklyn North,-41.29744529421098,174.76936627297795,545ab790498e08322cfe56f4,The Bresolin,-41.29498102817851,174.77130532884985,Restaurant
Brooklyn North,-41.29744529421098,174.76936627297795,5010a317e4b053556f3f206b,Raglan Roast,-41.29653574503258,174.77492245964962,Coffee Shop
Brooklyn North,-41.29744529421098,174.76936627297795,4ec832475c5ce271be77d3bf,Arthur's Cafe,-41.29699287864427,174.77358759596416,Cafe
Brooklyn North,-41.29744529421098,174.76936627297795,54dc487b498eb760c945dfa6,The Third Eye - Tuatara Temple of Taste,-41.29726924803836,174.77429154242577,Brewery
Brooklyn North,-41.29744529421098,174.76936627297795,4b10c544f964a5209a7523e3,Aro Cafe,-41.29531870331495,174.76692362692086,Cafe
Brooklyn North,-41.29744529421098,174.76936627297795,5245293211d2286c5541eab3,Laundry,-41.29614772795276,174.7740101867801,Dive Bar
Brooklyn North,-41.29744529421098,174.76936627297795,4c72113a8efc37042e28127d,Heaven,-41.29596763429155,174.7745168252431,Pizza Place
Brooklyn North,-41.29744529421098,174.76936627297795,53508788498e6a91664d3549,Grill Meats Beer,-41.29548036305262,174.77448764529274,Modern European Restaurant
Brooklyn North,-41.29744529421098,174.76936627297795,4b86393cf964a520298331e3,Leisure Inn Hotel,-41.296385479589034,174.7706810115917,Hotel
Brooklyn North,-41.29744529421098,174.76936627297795,5348fcd7498e91dbba6e1832,Crafters & Co,-41.29432586974737,174.77281703024053,Bar
Brooklyn North,-41.29744529421098,174.76936627297795,4b08e756f964a520441323e3,Shalimar Mini Market,-41.296311487964296,174.77058905361076,Convenience Store
Brooklyn North,-41.29744529421098,174.76936627297795,56a1d528498ef781ad011420,Willis Wellington Hotel,-41.296595732198156,174.77057684037484,Hotel
Brooklyn North,-41.29744529421098,174.76936627297795,4b8c5175f964a52049ca32e3,Tanera Park,-41.29814909520555,174.76659597021492,Park
Brooklyn North,-41.29744529421098,174.76936627297795,4bca7f293740b713160b6165,Yan's Supermarket,-41.29923634636151,174.77380979220857,Grocery Store
Brooklyn North,-41.29744529421098,174.76936627297795,4bb6d4152f70c9b6ca118630,Deliaro,-41.29463836514195,174.76884879473215,Deli / Bodega
Brooklyn North,-41.29744529421098,174.76936627297795,4ee22020aad265ba2dcbf56a,Four Square,-41.295315028806186,174.76669222749837,Grocery Store
Brooklyn North,-41.29744529421098,174.76936627297795,4b7d1872f964a5206aae2fe3,Grand Mercure Wellington,-41.293789432769906,174.76974897916796,Hotel
Brooklyn North,-41.29744529421098,174.76936627297795,4bbfa26b2a89ef3ba445ef88,BPM Fitness Studio,-41.300068881841334,174.77274089741735,Gym / Fitness Center
Brooklyn North,-41.29744529421098,174.76936627297795,4b946b9ef964a520be7834e3,Coffee Supreme,-41.299181911308864,174.7738825817548,Coffee Shop
Brooklyn North,-41.29744529421098,174.76936627297795,4b0b89b8f964a520273223e3,Mughlai MerCury,-41.294008,174.772067,Indian Restaurant
Brooklyn South,-41.29744529421098,174.76936627297795,4ec97cdabe7ba4fc70d6c26a,Garage Project,-41.295393137967444,174.76788656210468,Brewery
Brooklyn South,-41.29744529421098,174.76936627297795,5622f728498e8bba5b083c62,Garage Project Taproom,-41.295337979801324,174.7668540455652,Beer Bar
Brooklyn South,-41.29744529421098,174.76936627297795,5a18eb6da22db72597060605,Heyday Beer Co,-41.29672507610351,174.77360021890735,Bar
Brooklyn South,-41.29744529421098,174.76936627297795,4b0630cff964a52096e922e3,Fidel's Cafe,-41.29592152019071,174.7742319197476,Cafe
Brooklyn South,-41.29744529421098,174.76936627297795,4b511c5ef964a520034327e3,Le Moulin Bakery,-41.294013927496216,174.7720745714412,Bakery
Brooklyn South,-41.29744529421098,174.76936627297795,51f07508498e516cffda67ee,Preservatorium,-41.29798041751821,174.77389660795507,Cafe
Brooklyn South,-41.29744529421098,174.76936627297795,5369c4e0498efcafe81b97ec,Ekim Burgers,-41.29622931018094,174.77420481836467,Burger Joint
Brooklyn South,-41.29744529421098,174.76936627297795,4b189d66f964a520a8d423e3,Hell Pizza,-41.29763920965347,174.77327128704317,Pizza Place
Brooklyn South,-41.29744529421098,174.76936627297795,4b07e9a1f964a5200c0123e3,Havana Bar,-41.29593148107729,174.77500533701712,Bar
Brooklyn South,-41.29744529421098,174.76936627297795,4c8e8d32b3bcb60c0f785a27,Emporio,-41.295751316899036,174.77254896042538,Coffee Shop
Brooklyn South,-41.29744529421098,174.76936627297795,4b5113ebf964a520304127e3,Wellington Trawling Sea Market,-41.295664083104235,174.7743938874997,Fish Market
Brooklyn South,-41.29744529421098,174.76936627297795,4b0b2c8ef964a520172e23e3,Southern Cross Garden Bar Restaurant,-41.29649709965114,174.77437707792853,Bar
Brooklyn South,-41.29744529421098,174.76936627297795,545ab790498e08322cfe56f4,The Bresolin,-41.29498102817851,174.77130532884985,Restaurant
Brooklyn South,-41.29744529421098,174.76936627297795,5010a317e4b053556f3f206b,Raglan Roast,-41.29653574503258,174.77492245964962,Coffee Shop
Brooklyn South,-41.29744529421098,174.76936627297795,4ec832475c5ce271be77d3bf,Arthur's Cafe,-41.29699287864427,174.77358759596416,Cafe
Brooklyn South,-41.29744529421098,174.76936627297795,54dc487b498eb760c945dfa6,The Third Eye - Tuatara Temple of Taste,-41.29726924803836,174.77429154242577,Brewery
Brooklyn South,-41.29744529421098,174.76936627297795,4b10c544f964a5209a7523e3,Aro Cafe,-41.29531870331495,174.76692362692086,Cafe
Brooklyn South,-41.29744529421098,174.76936627297795,5245293211d2286c5541eab3,Laundry,-41.29614772795276,174.7740101867801,Dive Bar
Brooklyn South,-41.29744529421098,174.76936627297795,4c72113a8efc37042e28127d,Heaven,-41.29596763429155,174.7745168252431,Pizza Place
Brooklyn South,-41.29744529421098,174.76936627297795,53508788498e6a91664d3549,Grill Meats Beer,-41.29548036305262,174.77448764529274,Modern European Restaurant
Brooklyn South,-41.29744529421098,174.76936627297795,4b86393cf964a520298331e3,Leisure Inn Hotel,-41.296385479589034,174.7706810115917,Hotel
Brooklyn South,-41.29744529421098,174.76936627297795,5348fcd7498e91dbba6e1832,Crafters & Co,-41.29432586974737,174.77281703024053,Bar
Brooklyn South,-41.29744529421098,174.76936627297795,4b08e756f964a520441323e3,Shalimar Mini Market,-41.296311487964296,174.77058905361076,Convenience Store
Brooklyn South,-41.29744529421098,174.76936627297795,56a1d528498ef781ad011420,Willis Wellington Hotel,-41.296595732198156,174.77057684037484,Hotel
Brooklyn South,-41.29744529421098,174.76936627297795,4b8c5175f964a52049ca32e3,Tanera Park,-41.29814909520555,174.76659597021492,Park
Brooklyn South,-41.29744529421098,174.76936627297795,4bca7f293740b713160b6165,Yan's Supermarket,-41.29923634636151,174.77380979220857,Grocery Store
Brooklyn South,-41.29744529421098,174.76936627297795,4bb6d4152f70c9b6ca118630,Deliaro,-41.29463836514195,174.76884879473215,Deli / Bodega
Brooklyn South,-41.29744529421098,174.76936627297795,4ee22020aad265ba2dcbf56a,Four Square,-41.295315028806186,174.76669222749837,Grocery Store
Brooklyn South,-41.29744529421098,174.76936627297795,4b7d1872f964a5206aae2fe3,Grand Mercure Wellington,-41.293789432769906,174.76974897916796,Hotel
Brooklyn South,-41.29744529421098,174.76936627297795,4bbfa26b2a89ef3ba445ef88,BPM Fitness Studio,-41.300068881841334,174.77274089741735,Gym / Fitness Center
Brooklyn South,-41.29744529421098,174.76936627297795,4b946b9ef964a520be7834e3,Coffee Supreme,-41.299181911308864,174.7738825817548,Coffee Shop
Brooklyn South,-41.29744529421098,174.76936627297795,4b0b89b8f964a520273223e3,Mughlai MerCury,-41.294008,174.772067,Indian Restaurant
Churton Park North,-41.2120937705313,174.8078669636349,4e6a9bc452b1c1205fe45730,Somewhere,-41.2153,174.807235,Cafe
Churton Park North,-41.2120937705313,174.8078669636349,4c5f9d3b3986e21e719d924f,Churton Park Store,-41.214571142763035,174.81142811754157,Convenience Store
Churton Park South,-41.2120937705313,174.8078669636349,4e6a9bc452b1c1205fe45730,Somewhere,-41.2153,174.807235,Cafe
Churton Park South,-41.2120937705313,174.8078669636349,4c5f9d3b3986e21e719d924f,Churton Park Store,-41.214571142763035,174.81142811754157,Convenience Store
Courtenay,-41.29297838820038,174.77974137934368,4b0609e4f964a520dee722e3,Hashigo Zake,-41.291585406595054,174.77934141731058,Bar
Courtenay,-41.29297838820038,174.77974137934368,4b146139f964a52033a223e3,KC Cafe & Takeaway,-41.29363548041123,174.78187007515032,Asian Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b0ca3dbf964a520784023e3,Kaffee Eis,-41.29372397208561,174.782226880146,Ice Cream Shop
Courtenay,-41.29297838820038,174.77974137934368,516b43ede4b04aa27ea8a70f,Golding's Free Dive,-41.29268877173747,174.77710323312402,Dive Bar
Courtenay,-41.29297838820038,174.77974137934368,559091c6498ede18aa643f41,Egmont St Eatery,-41.29248869720824,174.7778363722754,Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4df6c1cfc65b87473b055ce3,Pizzeria Napoli,-41.29371,174.782594,Pizza Place
Courtenay,-41.29297838820038,174.77974137934368,4b06dd40f964a520c6f122e3,Joe's Garage,-41.292293249849344,174.78183220672574,Breakfast Spot
Courtenay,-41.29297838820038,174.77974137934368,4b0e43abf964a520725623e3,Kazu Yakitori & Sake Bar,-41.293619800408386,174.78175292508112,Sake Bar
Courtenay,-41.29297838820038,174.77974137934368,527c27f6498ede09f31fb5e6,Red Rabbit Coffee Co. / Leeds Street Bakery,-41.29291607459048,174.77694629585497,Coffee Shop
Courtenay,-41.29297838820038,174.77974137934368,4b065f53f964a52043eb22e3,The Library,-41.29356327298233,174.78108464977345,Lounge
Courtenay,-41.29297838820038,174.77974137934368,4b05c46ff964a520d5e222e3,Pizza Pomodoro,-41.29255929366801,174.7769395466557,Pizza Place
Courtenay,-41.29297838820038,174.77974137934368,4b05bb35f964a520dae122e3,Hawthorn Lounge,-41.29501688025087,174.78023736553985,Cocktail Bar
Courtenay,-41.29297838820038,174.77974137934368,5aac91a3c97f28448ec31b72,Whistling Sisters Brewery and Fermentery,-41.294086,174.77776,Brewery
Courtenay,-41.29297838820038,174.77974137934368,4b058780f964a520279622e3,Les Mills Extreme,-41.292933647436165,174.77842632521023,Gym
Courtenay,-41.29297838820038,174.77974137934368,4b0c4039f964a520c63923e3,Scopa Caffé Cucina,-41.293377,174.77577,Italian Restaurant
Courtenay,-41.29297838820038,174.77974137934368,575cd398498e601529624ff5,Noble Rot Wine Bar,-41.29387653888157,174.77579466552064,Wine Bar
Courtenay,-41.29297838820038,174.77974137934368,4b8ae2f0f964a520538732e3,Restaurant 88,-41.29514728015846,174.78003713952646,Vietnamese Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b516c9ff964a520fb4c27e3,Customs Brew Bar,-41.29335538338581,174.77637956754478,Coffee Shop
Courtenay,-41.29297838820038,174.77974137934368,4b0e2bd6f964a520955523e3,Chow,-41.293785,174.781075,Asian Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b0f0b54f964a520865e23e3,Museum of New Zealand Te Papa Tongarewa,-41.29029579480309,174.78205310339186,Museum
Courtenay,-41.29297838820038,174.77974137934368,583f5fa92980db52c6cc2b76,Choice Bros Ghuznee Street,-41.29274352922984,174.7752448138708,Brewery
Courtenay,-41.29297838820038,174.77974137934368,4b058775f964a520cb9322e3,Museum Hotel & Apartments,-41.29183947663434,174.78258957042357,Hotel
Courtenay,-41.29297838820038,174.77974137934368,4b0e0dd1f964a5206c5423e3,Monsoon Poon,-41.29305003029305,174.78311299509534,Asian Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b05877df964a5204a9522e3,Embassy Theatre,-41.29412844987249,174.78388281910063,Movie Theater
Courtenay,-41.29297838820038,174.77974137934368,4b071961f964a52038f722e3,Floriditas,-41.293784194017036,174.7754255166059,Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b10d072f964a520f57523e3,Zibibbo,-41.29162757113159,174.77941511207885,Mediterranean Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b05877df964a520299522e3,Nicolini's,-41.29378493835358,174.78250128533043,Italian Restaurant
Courtenay,-41.29297838820038,174.77974137934368,5108c42ae4b05b87f72c4136,The Mt. Vic Chippery,-41.294063292752256,174.784312071218,Fish & Chips Shop
Courtenay,-41.29297838820038,174.77974137934368,512c4257e4b0a48eda0a40e7,The Rogue & Vagabond,-41.29342818414891,174.77484636927474,Pub
Courtenay,-41.29297838820038,174.77974137934368,4f9bcd5be4b0b045846694a4,Black Sparrow,-41.29415837126482,174.78399835162077,Lounge
Courtenay,-41.29297838820038,174.77974137934368,4b108c54f964a520987223e3,Dragons Chinese Restaurant,-41.29305718339896,174.78147744760335,Chinese Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b06006ff964a52041e722e3,Ortega Fish Shack,-41.29429428662233,174.7848913717297,Seafood Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b675d51f964a520804a2be3,Crepes a Go-Go,-41.29079037300304,174.7761849840647,Creperie
Courtenay,-41.29297838820038,174.77974137934368,4dc8716bd4c0bf684191524a,Lamason,-41.289842893558614,174.77600104066693,Coffee Shop
Courtenay,-41.29297838820038,174.77974137934368,579a745b498ecf590253fbc7,Best Ugly Bagels,-41.29371665184771,174.77571880900504,Bagel Shop
Courtenay,-41.29297838820038,174.77974137934368,4c6a23e5897b1b8daf2cb117,Red Hill Restaurant,-41.29204305179107,174.777808844601,Chinese Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b11ea57f964a520ed8623e3,Moore Wilson’s,-41.29602991331932,174.7803851223326,Grocery Store
Courtenay,-41.29297838820038,174.77974137934368,4b058777f964a520139422e3,Logan Brown Restaurant & Bar,-41.29482128324447,174.77481326050722,Restaurant
Courtenay,-41.29297838820038,174.77974137934368,58af784b76b8b273becd2258,Fortune Favours,-41.29315717442872,174.77666501512326,Brewery
Courtenay,-41.29297838820038,174.77974137934368,4b068a0bf964a520dcec22e3,BurgerFuel,-41.292838,174.778846,Burger Joint
Courtenay,-41.29297838820038,174.77974137934368,4b0e4682f964a520845623e3,Hummingbird,-41.293829991058814,174.78272584860503,Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b05dc72f964a520a5e422e3,Sweet Mother's Kitchen,-41.29402009985825,174.7832786342386,Southern / Soul Food Restaurant
Courtenay,-41.29297838820038,174.77974137934368,53755715498ec2cf43090321,Loretta,-41.29430875903236,174.775225829341,Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b0b00c4f964a520642b23e3,Capitol,-41.29408101858284,174.7838730887911,Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b058777f964a5203a9422e3,Caffe L'affare,-41.296105543238816,174.78031111858195,Cafe
Courtenay,-41.29297838820038,174.77974137934368,4b058777f964a520179422e3,The Malthouse,-41.29351622201928,174.78144427526985,Pub
Courtenay,-41.29297838820038,174.77974137934368,4b05ce4af964a520a0e322e3,Midnight Espresso,-41.294648752253245,174.77496310652904,Cafe
Courtenay,-41.29297838820038,174.77974137934368,4b10c160f964a5206b7523e3,Thai Chef's Restaurant,-41.29271057826984,174.78357762070667,Thai Restaurant
Courtenay,-41.29297838820038,174.77974137934368,57ee01cd498e1e1c57975dc7,Mr Go's,-41.29306614962974,174.77843818490516,Asian Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b8f5a60f964a520405233e3,Grand Century Chinese Restaurant,-41.29505461114348,174.78014567562195,Chinese Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b2310c2f964a520d75224e3,Plum Cafe,-41.29237708673773,174.77622343854225,Cafe
Courtenay,-41.29297838820038,174.77974137934368,50ff5265e4b02a94177ed357,Prefab - ACME HQ,-41.29550451774387,174.77869236338586,Cafe
Courtenay,-41.29297838820038,174.77974137934368,4b0f667bf964a520056223e3,KK Malaysian,-41.29318673412578,174.7755684869012,Malay Restaurant
Courtenay,-41.29297838820038,174.77974137934368,5166743be4b039f55fbb5bce,Ombra,-41.29478404470713,174.7749120188611,Italian Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b14de48f964a52024a723e3,Waitangi Park,-41.29153526046129,174.78511983813794,Park
Courtenay,-41.29297838820038,174.77974137934368,4b058779f964a520739422e3,City to Sea Bridge,-41.2888220476335,174.7784464718706,Bridge
Courtenay,-41.29297838820038,174.77974137934368,4b428743f964a520c2d525e3,Milk Crate,-41.293333257069165,174.77637667424744,Coffee Shop
Courtenay,-41.29297838820038,174.77974137934368,4b0b24a9f964a5209c2d23e3,Rasa,-41.2950934761358,174.77473610073963,Malay Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b106c5af964a520207023e3,Great India,-41.292234292449024,174.7782799308638,Indian Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b071d97f964a5208af722e3,Viva Mexico,-41.29247996224293,174.77539616262473,Mexican Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b11fa96f964a520c28723e3,St James Theatre,-41.29299878329729,174.77966176526164,Theater
Courtenay,-41.29297838820038,174.77974137934368,4b7f99c4f964a520333630e3,R & S Satay Noodle House,-41.29387790084541,174.77533745293988,Noodle House
Courtenay,-41.29297838820038,174.77974137934368,4b0630bff964a52095e922e3,S&M's Cocktail and Lounge Bar,-41.294553218494165,174.7750026866532,Gay Bar
Courtenay,-41.29297838820038,174.77974137934368,536c7e0c498ece8def7ad193,The Little Waffle Shop,-41.29359924866853,174.7814344271332,Dessert Shop
Courtenay,-41.29297838820038,174.77974137934368,4e2a89c445dd3272c808b44a,Little Beer Quarter,-41.29062461447642,174.77514736645512,Beer Bar
Courtenay,-41.29297838820038,174.77974137934368,4b31758ff964a520480725e3,PB Technologies,-41.297011190584655,174.7813403691951,Electronics Store
Courtenay,-41.29297838820038,174.77974137934368,4b05877ef964a5208b9522e3,Commonsense Organics,-41.29231367456262,174.78231066485486,Organic Grocery
Courtenay,-41.29297838820038,174.77974137934368,4b05877df964a520409522e3,Circa Theatre,-41.290189979285124,174.78070232279657,Theater
Courtenay,-41.29297838820038,174.77974137934368,4ffbc12ae4b099cda167087f,Tommy Millions,-41.29270113028474,174.77909550548685,Pizza Place
Courtenay,-41.29297838820038,174.77974137934368,4b20487af964a520003024e3,Aroy Thai Express,-41.292318701796525,174.7762825078159,Thai Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b26d14df964a520608124e3,Satay Kajang,-41.291961169949104,174.7772729169163,Malay Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4bf880ca8d30d13a3eee0018,Exodus Health & Fitness Club,-41.29721947557871,174.77925094875258,Gym
Courtenay,-41.29297838820038,174.77974137934368,4b5ab559f964a52098d128e3,The Flying Burrito Brothers,-41.29469685850922,174.7749014005381,Mexican Restaurant
Courtenay,-41.29297838820038,174.77974137934368,4b11c6fbf964a520688423e3,Cuba Mall,-41.29247271930549,174.77613781473067,Plaza
Courtenay,-41.29297838820038,174.77974137934368,56623f92498e7b5974117eb0,Zumo Coffee House,-41.29228556778403,174.78228599264887,Coffee Shop
Courtenay,-41.29297838820038,174.77974137934368,4d506c69d7eaa1430db1670f,Cafe Panama,-41.29343065677585,174.77836104279265,Cafe
Courtenay,-41.29297838820038,174.77974137934368,4b075d36f964a520a8fc22e3,The Tasting Room,-41.293986807141614,174.783474108367,Gastropub
