Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Bayview West,-36.71354719437798,174.74707701473872,The Velvet Gypsy,-36.713893,174.748926,Restaurant
Bayview West,-36.71354719437798,174.74707701473872,Browns Bay Shops,-36.71561,174.74812,Plaza
Bayview West,-36.71354719437798,174.74707701473872,Monsoon,-36.71679999769395,174.7484881682355,Indian Restaurant
Bayview West,-36.71354719437798,174.74707701473872,Sierra Coffee,-36.717104,174.746746,Café
Beach Haven East,-36.79130167139889,174.68821211136262,Domino's Pizza,-36.79144802642858,174.6876027604525,Pizza Place
Beach Haven East,-36.79130167139889,174.68821211136262,General Public Beach Haven,-36.791824,174.68707,Restaurant
Beach Haven East,-36.79130167139889,174.68821211136262,Beachhaven Chinese Takeaways,-36.7924330786323,174.68716369371163,Chinese Restaurant
Beach Haven East,-36.79130167139889,174.68821211136262,Shepherds Park,-36.78912502856842,174.68834303980336,Park
Beach Haven East,-36.79130167139889,174.68821211136262,Beach Haven Sports Centre,-36.7889128932905,174.68712315041577,Soccer Field
Beach Haven East,-36.79130167139889,174.68821211136262,Tui Park,-36.788560234377215,174.68705647923045,Park
Beach Haven South,-36.79130167139889,174.68821211136262,Domino's Pizza,-36.79144802642858,174.6876027604525,Pizza Place
Beach Haven South,-36.79130167139889,174.68821211136262,General Public Beach Haven,-36.791824,174.68707,Restaurant
Beach Haven South,-36.79130167139889,174.68821211136262,Beachhaven Chinese Takeaways,-36.7924330786323,174.68716369371163,Chinese Restaurant
Beach Haven South,-36.79130167139889,174.68821211136262,Shepherds Park,-36.78912502856842,174.68834303980336,Park
Beach Haven South,-36.79130167139889,174.68821211136262,Beach Haven Sports Centre,-36.7889128932905,174.68712315041577,Soccer Field
Beach Haven South,-36.79130167139889,174.68821211136262,Tui Park,-36.788560234377215,174.68705647923045,Park
Beach Haven West,-36.79130167139889,174.68821211136262,Domino's Pizza,-36.79144802642858,174.6876027604525,Pizza Place
Beach Haven West,-36.79130167139889,174.68821211136262,General Public Beach Haven,-36.791824,174.68707,Restaurant
Beach Haven West,-36.79130167139889,174.68821211136262,Beachhaven Chinese Takeaways,-36.7924330786323,174.68716369371163,Chinese Restaurant
Beach Haven West,-36.79130167139889,174.68821211136262,Shepherds Park,-36.78912502856842,174.68834303980336,Park
Beach Haven West,-36.79130167139889,174.68821211136262,Beach Haven Sports Centre,-36.7889128932905,174.68712315041577,Soccer Field
Beach Haven West,-36.79130167139889,174.68821211136262,Tui Park,-36.788560234377215,174.68705647923045,Park
Birkdale North,-36.79795524197044,174.70095103590464,Birkdale Superette,-36.79843,174.700958,Convenience Store
Birkdale North,-36.79795524197044,174.70095103590464,Birkdale Shops,-36.79772744168244,174.70089059985912,Convenience Store
Birkdale North,-36.79795524197044,174.70095103590464,Golden Ye Takeaway,-36.798397,174.700858,Fast Food Restaurant
Birkdale North,-36.79795524197044,174.70095103590464,International airport of auckland,-36.80096035653913,174.70389691068573,Airport
Birkdale South,-36.79795524197044,174.70095103590464,Birkdale Superette,-36.79843,174.700958,Convenience Store
Birkdale South,-36.79795524197044,174.70095103590464,Birkdale Shops,-36.79772744168244,174.70089059985912,Convenience Store
Birkdale South,-36.79795524197044,174.70095103590464,Golden Ye Takeaway,-36.798397,174.700858,Fast Food Restaurant
Birkdale South,-36.79795524197044,174.70095103590464,International airport of auckland,-36.80096035653913,174.70389691068573,Airport
Birkenhead North,-36.80731846016008,174.72550833235047,Birkenhead Brewing Company,-36.81171638409972,174.72631932513403,Bar
Birkenhead North,-36.80731846016008,174.72550833235047,Indique,-36.811409,174.72606,Indian Restaurant
Birkenhead North,-36.80731846016008,174.72550833235047,The Warehouse,-36.810517354581535,174.7245400856109,Department Store
Birkenhead North,-36.80731846016008,174.72550833235047,Countdown,-36.811071178815176,174.7249496832906,Supermarket
Birkenhead North,-36.80731846016008,174.72550833235047,The Gelato Workshop,-36.81079962696239,174.72580912646436,Ice Cream Shop
Birkenhead North,-36.80731846016008,174.72550833235047,Nando's,-36.811002657591814,174.72493171691895,Portuguese Restaurant
Birkenhead North,-36.80731846016008,174.72550833235047,The Junction,-36.811214,174.72662,Restaurant
Birkenhead North,-36.80731846016008,174.72550833235047,Thai Yum,-36.811721,174.72612508,Thai Restaurant
Birkenhead North,-36.80731846016008,174.72550833235047,Noodle Canteen,-36.811751,174.726056,Chinese Restaurant
Birkenhead South,-36.80731846016008,174.72550833235047,Birkenhead Brewing Company,-36.81171638409972,174.72631932513403,Bar
Birkenhead South,-36.80731846016008,174.72550833235047,Indique,-36.811409,174.72606,Indian Restaurant
Birkenhead South,-36.80731846016008,174.72550833235047,The Warehouse,-36.810517354581535,174.7245400856109,Department Store
Birkenhead South,-36.80731846016008,174.72550833235047,Countdown,-36.811071178815176,174.7249496832906,Supermarket
Birkenhead South,-36.80731846016008,174.72550833235047,The Gelato Workshop,-36.81079962696239,174.72580912646436,Ice Cream Shop
Birkenhead South,-36.80731846016008,174.72550833235047,Nando's,-36.811002657591814,174.72493171691895,Portuguese Restaurant
Birkenhead South,-36.80731846016008,174.72550833235047,The Junction,-36.811214,174.72662,Restaurant
Birkenhead South,-36.80731846016008,174.72550833235047,Thai Yum,-36.811721,174.72612508,Thai Restaurant
Birkenhead South,-36.80731846016008,174.72550833235047,Noodle Canteen,-36.811751,174.726056,Chinese Restaurant
Birkenhead West,-36.80731846016008,174.72550833235047,Birkenhead Brewing Company,-36.81171638409972,174.72631932513403,Bar
Birkenhead West,-36.80731846016008,174.72550833235047,Indique,-36.811409,174.72606,Indian Restaurant
Birkenhead West,-36.80731846016008,174.72550833235047,The Warehouse,-36.810517354581535,174.7245400856109,Department Store
Birkenhead West,-36.80731846016008,174.72550833235047,Countdown,-36.811071178815176,174.7249496832906,Supermarket
Birkenhead West,-36.80731846016008,174.72550833235047,The Gelato Workshop,-36.81079962696239,174.72580912646436,Ice Cream Shop
Birkenhead West,-36.80731846016008,174.72550833235047,Nando's,-36.811002657591814,174.72493171691895,Portuguese Restaurant
Birkenhead West,-36.80731846016008,174.72550833235047,The Junction,-36.811214,174.72662,Restaurant
Birkenhead West,-36.80731846016008,174.72550833235047,Thai Yum,-36.811721,174.72612508,Thai Restaurant
Birkenhead West,-36.80731846016008,174.72550833235047,Noodle Canteen,-36.811751,174.726056,Chinese Restaurant
Blockhouse Bay East,-36.91828391526002,174.7023717498956,TechBeam Limited,-36.9178712,174.70251540000004,IT Services
Blockhouse Bay East,-36.91828391526002,174.7023717498956,Blockhouse Bay Tennis Club,-36.918920584067635,174.70573430666286,Tennis Court
Blockhouse Bay East,-36.91828391526002,174.7023717498956,Bay's Kebab & Coffee,-36.92252377902181,174.70162049964333,Mediterranean Restaurant
Blockhouse Bay East,-36.91828391526002,174.7023717498956,Blockhouse Bay Recreational Reserve,-36.91725562850365,174.70770120620725,Park
Blockhouse Bay North,-36.91828391526002,174.7023717498956,TechBeam Limited,-36.9178712,174.70251540000004,IT Services
Blockhouse Bay North,-36.91828391526002,174.7023717498956,Blockhouse Bay Tennis Club,-36.918920584067635,174.70573430666286,Tennis Court
Blockhouse Bay North,-36.91828391526002,174.7023717498956,Bay's Kebab & Coffee,-36.92252377902181,174.70162049964333,Mediterranean Restaurant
Blockhouse Bay North,-36.91828391526002,174.7023717498956,Blockhouse Bay Recreational Reserve,-36.91725562850365,174.70770120620725,Park
Blockhouse Bay North East,-36.91828391526002,174.7023717498956,TechBeam Limited,-36.9178712,174.70251540000004,IT Services
Blockhouse Bay North East,-36.91828391526002,174.7023717498956,Blockhouse Bay Tennis Club,-36.918920584067635,174.70573430666286,Tennis Court
Blockhouse Bay North East,-36.91828391526002,174.7023717498956,Bay's Kebab & Coffee,-36.92252377902181,174.70162049964333,Mediterranean Restaurant
Blockhouse Bay North East,-36.91828391526002,174.7023717498956,Blockhouse Bay Recreational Reserve,-36.91725562850365,174.70770120620725,Park
Blockhouse Bay South,-36.91828391526002,174.7023717498956,TechBeam Limited,-36.9178712,174.70251540000004,IT Services
Blockhouse Bay South,-36.91828391526002,174.7023717498956,Blockhouse Bay Tennis Club,-36.918920584067635,174.70573430666286,Tennis Court
Blockhouse Bay South,-36.91828391526002,174.7023717498956,Bay's Kebab & Coffee,-36.92252377902181,174.70162049964333,Mediterranean Restaurant
Blockhouse Bay South,-36.91828391526002,174.7023717498956,Blockhouse Bay Recreational Reserve,-36.91725562850365,174.70770120620725,Park
Botany Central,-36.90889172178233,174.91774562524546,Howick Club,-36.908957058565456,174.91569031903344,Sports Bar
Botany Central,-36.90889172178233,174.91774562524546,Botany Road Seafood & Takeaway,-36.90982318631134,174.91742849349976,Fish & Chips Shop
Botany Central,-36.90889172178233,174.91774562524546,Marcel Bakery,-36.90982894084496,174.9172869860919,Bakery
Botany Central,-36.90889172178233,174.91774562524546,Mirrabooka Superette,-36.909942626953125,174.91733338,Convenience Store
Botany Downs East,-36.90889172178233,174.91774562524546,Howick Club,-36.908957058565456,174.91569031903344,Sports Bar
Botany Downs East,-36.90889172178233,174.91774562524546,Botany Road Seafood & Takeaway,-36.90982318631134,174.91742849349976,Fish & Chips Shop
Botany Downs East,-36.90889172178233,174.91774562524546,Marcel Bakery,-36.90982894084496,174.9172869860919,Bakery
Botany Downs East,-36.90889172178233,174.91774562524546,Mirrabooka Superette,-36.909942626953125,174.91733338,Convenience Store
Botany Downs West,-36.90889172178233,174.91774562524546,Howick Club,-36.908957058565456,174.91569031903344,Sports Bar
Botany Downs West,-36.90889172178233,174.91774562524546,Botany Road Seafood & Takeaway,-36.90982318631134,174.91742849349976,Fish & Chips Shop
Botany Downs West,-36.90889172178233,174.91774562524546,Marcel Bakery,-36.90982894084496,174.9172869860919,Bakery
Botany Downs West,-36.90889172178233,174.91774562524546,Mirrabooka Superette,-36.909942626953125,174.91733338,Convenience Store
Botany East,-36.90889172178233,174.91774562524546,Howick Club,-36.908957058565456,174.91569031903344,Sports Bar
Botany East,-36.90889172178233,174.91774562524546,Botany Road Seafood & Takeaway,-36.90982318631134,174.91742849349976,Fish & Chips Shop
Botany East,-36.90889172178233,174.91774562524546,Marcel Bakery,-36.90982894084496,174.9172869860919,Bakery
Botany East,-36.90889172178233,174.91774562524546,Mirrabooka Superette,-36.909942626953125,174.91733338,Convenience Store
Botany Junction,-36.96463999999997,174.90263000000004,Celsius Gastrobar,-36.96411461863414,174.90235484689293,American Restaurant
Botany Junction,-36.96463999999997,174.90263000000004,The Coffee Club,-36.96467389517216,174.9024645825826,Café
Botany Junction,-36.96463999999997,174.90263000000004,Subway,-36.964541563672746,174.90236754533134,Sandwich Place
Botany Junction,-36.96463999999997,174.90263000000004,Ocean Avenue Chinese & European Takeaways,-36.96481229879738,174.9033985384604,Fast Food Restaurant
Botany Junction,-36.96463999999997,174.90263000000004,Flame Gourmet Pizzas,-36.9645707335076,174.90280698205473,Pizza Place
Botany Junction,-36.96463999999997,174.90263000000004,Spices Thai Restaurant & Bar,-36.96443674945249,174.90283746677656,Thai Restaurant
Botany Junction,-36.96463999999997,174.90263000000004,Pita Pit,-36.96422547331525,174.90308397930207,Falafel Restaurant
Botany Junction,-36.96463999999997,174.90263000000004,Wild Bean Cafe,-36.96288254,174.90180427,Café
Botany Junction,-36.96463999999997,174.90263000000004,Punjabi Dhaba,-36.961884,174.902003,Indian Restaurant
Botany Junction,-36.96463999999997,174.90263000000004,NA NA Thai Restaurant,-36.96186061213606,174.90209777331884,Thai Restaurant
Botany Junction,-36.96463999999997,174.90263000000004,Botany Garden & Orchard,-36.961689048326654,174.9021626011407,Grocery Store
Botany Junction,-36.96463999999997,174.90263000000004,Hulucat Tea House,-36.96225500535137,174.8999544023909,Bubble Tea Shop
Botany Junction,-36.96463999999997,174.90263000000004,New Garden Restaurant,-36.96678252822685,174.9060330800053,Vietnamese Restaurant
Botany Junction,-36.96463999999997,174.90263000000004,Ming Chef Restaurant,-36.96684402473985,174.9059618777957,Chinese Restaurant
Botany Junction,-36.96463999999997,174.90263000000004,Fungro,-36.962118200472815,174.89964995383983,Korean Restaurant
Botany North,-36.90889172178233,174.91774562524546,Howick Club,-36.908957058565456,174.91569031903344,Sports Bar
Botany North,-36.90889172178233,174.91774562524546,Botany Road Seafood & Takeaway,-36.90982318631134,174.91742849349976,Fish & Chips Shop
Botany North,-36.90889172178233,174.91774562524546,Marcel Bakery,-36.90982894084496,174.9172869860919,Bakery
Botany North,-36.90889172178233,174.91774562524546,Mirrabooka Superette,-36.909942626953125,174.91733338,Convenience Store
Botany South,-36.90889172178233,174.91774562524546,Howick Club,-36.908957058565456,174.91569031903344,Sports Bar
Botany South,-36.90889172178233,174.91774562524546,Botany Road Seafood & Takeaway,-36.90982318631134,174.91742849349976,Fish & Chips Shop
Botany South,-36.90889172178233,174.91774562524546,Marcel Bakery,-36.90982894084496,174.9172869860919,Bakery
Botany South,-36.90889172178233,174.91774562524546,Mirrabooka Superette,-36.909942626953125,174.91733338,Convenience Store
Browns Bay Central,-37.01905151979198,174.86180870714676,Jetts Manurewa,-37.01804871114867,174.8645476869712,Gym
Browns Bay Central,-37.01905151979198,174.86180870714676,Countdown,-37.017399272855215,174.86429829600314,Supermarket
Browns Bay Central,-37.01905151979198,174.86180870714676,Internet Pharmacy,-37.020680698288935,174.86436367034912,Pharmacy
Browns Bay South East,-36.73125136860045,174.73401040768022,East Coast Buffet House,-36.730543,174.73366,Asian Restaurant
Browns Bay South East,-36.73125136860045,174.73401040768022,Bus Stop 3151,-36.7298558574768,174.73209955866818,Bus Stop
Browns Bay South East,-36.73125136860045,174.73401040768022,Rosedale Massage,-36.734281,174.733519,Spa
Browns Bay South East,-36.73125136860045,174.73401040768022,Country Fried Chicken,-36.734627,174.733523,Fast Food Restaurant
Browns Bay South East,-36.73125136860045,174.73401040768022,East Coast Bakery,-36.72885056121566,174.73096192421386,Bakery
Browns Bay South West,-36.73125136860045,174.73401040768022,East Coast Buffet House,-36.730543,174.73366,Asian Restaurant
Browns Bay South West,-36.73125136860045,174.73401040768022,Bus Stop 3151,-36.7298558574768,174.73209955866818,Bus Stop
Browns Bay South West,-36.73125136860045,174.73401040768022,Rosedale Massage,-36.734281,174.733519,Spa
Browns Bay South West,-36.73125136860045,174.73401040768022,Country Fried Chicken,-36.734627,174.733523,Fast Food Restaurant
Browns Bay South West,-36.73125136860045,174.73401040768022,East Coast Bakery,-36.72885056121566,174.73096192421386,Bakery
Bucklands Beach Central,-36.882009619906825,174.91102495591795,Mobil Corner Takeaways,-36.87920008702885,174.9110582470894,Chinese Restaurant
Bucklands Beach North,-36.882009619906825,174.91102495591795,Mobil Corner Takeaways,-36.87920008702885,174.9110582470894,Chinese Restaurant
Bucklands Beach South,-36.882009619906825,174.91102495591795,Mobil Corner Takeaways,-36.87920008702885,174.9110582470894,Chinese Restaurant
Burbank,-37.02149496275069,174.86395010485498,Internet Pharmacy,-37.020680698288935,174.86436367034912,Pharmacy
Burbank,-37.02149496275069,174.86395010485498,Jetts Manurewa,-37.01804871114867,174.8645476869712,Gym
Burbank,-37.02149496275069,174.86395010485498,Countdown,-37.017399272855215,174.86429829600314,Supermarket
Burswood,-36.92439618499998,174.89707101500005,Nishiki Robata-Yaki Bar,-36.92549611457143,174.89651470376475,Japanese Restaurant
Burswood,-36.92439618499998,174.89707101500005,Kanda Japanese Restaurant,-36.92692862608485,174.89667201195311,Japanese Restaurant
Burswood,-36.92439618499998,174.89707101500005,China Town,-36.925041239407804,174.89354852600553,Shopping Mall
Burswood,-36.92439618499998,174.89707101500005,Try it out,-36.92519266451583,174.89690176705034,Vietnamese Restaurant
